sessionID,latinRow,currentRoundNumber,roundFPS,spikeMagnitude,onAimSpikeEnabled,onEnemySpawnSpikeEnabled,onMouseSpikeEnabled,onReloadSpikeEnabled,attributeScalingEnabled,indexArray,time,roundTimer,mouseX,mouseY,playerX,playerY,playerZ,playerRot_w,playerRot_x,playerRot_y,playerRot_z,enemyPos_x,enemyPos_y,enemyPos_z,muzzlePos_x,muzzlePos_y,muzzlePos_z,isEnemyDead,distanceToPlayer,mouseMovedX,mouseMovedY,shotsFiredPerEvent,shotsHitPerEvent,shotsMissedPerEvent,durationOfEvent,durationOfEventIncludingSpikes,spikeCountPerEvent,angularDistanceFromEnemyOnStart,targetTimeOnEnemy
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:42 AM,28.24461,0.2,0.1,1.45,0.4949999,-3.7,1,0,0,0,-3.344733,0.9339799,0.3981013,1.450001,0.5060999,-3.1614,False,6.322705,0.2,0.1,0,0,0,0.9480948,1.624678,1,16.47984,0.0203385
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:44:49 AM,0.01138496,0,0,1.45,0.4949999,-3.7,1,0,0,0,-0.4730252,1.2,3.030674,1.450001,0.5060999,-3.1614,False,7.035412,0,0,0,0,0,1.095841,1.774754,1,12.76063,0.0100364
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:44:50 AM,0.8042107,0.4,-0.1,1.45,0.495,-3.7,1,0,0,0,1.911394,2.127334,3.471171,1.450001,0.5061,-3.1614,False,7.369063,0.4,0.1,0,0,0,0.7928147,0.7928147,1,42.73456,0
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:44:51 AM,2.023607,0,0,1.45,0.5000001,-3.7,1,0,0,0,1.480539,1.937888,3.352065,1.581455,2.020463,-2.830993,True,7.197227,0,0,1,1,0,1.223018,1.223018,1,9.24509,0.0380237
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:44:52 AM,2.663799,0,0,1.45,0.4949999,-3.7,1,0,0,0,2.876313,1.2,3.153147,1.450001,0.5060999,-3.1614,False,7.035412,0,0,0,0,0,0.636544,0.636544,0,9.24509,0
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:44:53 AM,3.631008,0,0,1.45,0.5000001,-3.7,1,0,0,0,-0.4421918,1.338092,2.814176,1.319455,1.956052,-2.814662,True,6.835004,0,0,1,1,0,0.973543,0.973543,1,12.26606,0.0575655
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:44:54 AM,4.80781,0,0,1.45,0.495,-3.7,1,0,0,0,-0.253435,1.2,3.089574,1.450001,0.5061,-3.1614,False,7.035412,0,0,1,0,1,1.17046,1.17046,0,12.26606,0
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:44:55 AM,5.836256,0,0,1.45,0.5000001,-3.7,1,0,0,0,1.747067,1.017536,3.230007,1.601014,1.927235,-2.809111,True,6.955652,0,0,1,1,0,1.035044,1.035044,1,8.99871,0.085012
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:44:57 AM,8.126057,0,0,1.45,0.4949999,-3.7,1,0,0,0,4.786297,1.2,2.45379,1.450001,0.5060999,-3.1614,False,7.035413,0,0,0,0,0,2.283201,2.283201,0,30.29426,0.140354
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:44:58 AM,8.979359,-0.3,-0.1,1.45,0.495,-3.7,1,0,0,0,7.316718,1.661394,0.1984823,1.450001,0.5061,-3.1614,False,7.139819,0.3,0.1,0,0,0,0.8532958,0.8532958,1,30.86484,0.0110766
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:44:59 AM,9.607769,0,0,1.45,0.5000001,-3.7,1,0,0,0,7.585568,1.857831,-0.115895,2.251717,2.025928,-3.387072,True,7.234273,0,0,2,1,1,0.6348394,0.6348394,0,3.01981,0.1157921
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:00 AM,10.83467,0,0.2,1.45,0.4949999,-3.7,1,0,0,0,-0.6212013,1.2,2.986563,1.450001,0.5060999,-3.1614,False,7.035412,0,0.2,1,0,1,1.220467,1.220467,0,3.01981,0
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:01 AM,11.63262,0,0,1.45,0.5000001,-3.7,1,0,0,0,8.611278,1.924879,-3.092086,2.299308,2.034058,-3.750927,True,7.326919,0,0,1,1,0,0.805073,0.805073,2,41.68152,0.06943879
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:02 AM,13.03809,0,0,1.45,0.4949999,-3.7,1,0,0,0,-0.8928185,1.2,2.896302,1.450001,0.5060999,-3.1614,False,7.035412,0,0,0,0,0,1.398357,1.398357,0,41.68152,0
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:04 AM,14.4961,0,0,1.45,0.5000001,-3.7,1,0,0,0,2.317389,2.867339,3.403332,1.678548,2.122898,-2.894049,True,7.537506,0,0,2,1,1,1.461756,1.461756,1,38.92227,0.1678845
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:05 AM,15.27802,0,0.1,1.45,0.4949999,-3.7,1,0,0,0,2.07605,1.2,3.271948,1.450001,0.5060999,-3.1614,False,7.035412,0,0.1,0,0,0,0.7781743,0.7781743,0,13.00514,0.0477805
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:06 AM,16.64055,0,0,1.45,0.5000001,-3.7,1,0,0,0,-1.015745,3.030294,2.651357,1.288652,2.15663,-2.894452,True,7.267877,0,0,2,1,1,1.36912,1.36912,1,32.88859,0.2271793
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:06 AM,17.01972,0,0,1.45,0.495,-3.7,1,0,0,0,1.714566,1.2,3.294998,1.450001,0.5061,-3.1614,False,7.035412,0,0,0,0,0,0.3725806,0.3725806,0,32.88859,0
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:08 AM,18.23702,0,0,1.45,0.5000001,-3.7,1,0,0,0,3.034234,1.039657,3.254401,1.784343,1.918175,-2.859067,True,7.152952,0,0,2,1,1,1.2238,1.2238,1,40.32273,0.1831308
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:09 AM,19.42802,0,0,1.45,0.4949999,-3.7,1,0,0,0,0.9784049,1.2,3.666667,1.450001,0.5060999,-3.1614,False,7.415336,0,0,2,0,2,1.184494,1.184494,0,18.59828,0
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:10 AM,20.60697,0.8,0,1.451267,0.495,-3.69999,0.9999686,0,-0.007918919,0,-1.290585,2.588428,2.812199,1.442737,0.5061,-3.161458,False,7.369451,0.8,0,0,0,0,1.178946,1.178946,1,42.13726,0
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:11 AM,21.41221,0,0,1.45,0.4949999,-3.7,1,0,0,0,-3.088161,2.514164,1.779646,1.450001,0.5060999,-3.1614,False,7.395841,0,0,0,0,0,0.8052389,0.8052389,1,15.87779,0
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:12 AM,22.24133,0,0,1.45,0.4949999,-3.7,1,0,0,0,-1.800039,1.707424,1.921905,1.450001,0.5060999,-3.1614,False,6.605947,0,0,0,0,0,0.829119,0.829119,1,34.19177,0
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:13 AM,23.42257,0,0,1.450578,0.4949999,-3.699998,0.9999936,0,-0.003609468,0,-5.542222,1.606248,-2.814368,1.44669,0.5060999,-3.161412,False,7.135717,0,0,0,0,0,1.181247,1.181247,1,9.320017,0.1085553
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:14 AM,25.03386,0,0,1.45,0.4949999,-3.7,1,0,0,0,-5.407472,0.6991167,-3.614512,1.450001,0.5060999,-3.1614,False,6.861042,0,0,0,0,0,1.611282,1.611282,0,36.21325,0
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:16 AM,26.689,1.6,-0.5,1.45,0.4949999,-3.7,1,0,0,0,-0.4225974,3.318554,2.791366,1.450001,0.5060999,-3.1614,False,7.322358,1.6,0.5,0,0,0,1.655146,1.655146,2,24.20583,0
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:17 AM,27.89429,0,0,1.45,0.4949999,-3.7,1,0,0,0,3.708908,1.597166,2.795763,1.450001,0.5060999,-3.1614,False,6.965082,0,0,0,0,0,1.205293,1.205293,1,15.39868,0.1700039
1,1,3,500,1,True,False,False,False,True,2,8/25/2025 1:45:19 AM,29.32844,0,0,1.45,0.5000001,-3.7,1,0,0,0,2.143086,2.191453,3.350065,1.663272,2.066558,-2.863987,True,7.283186,0,0,2,1,1,1.441235,1.441235,1,13.62556,0.0872822
